familia; eluyente1; eluyente2; columna_nombre; columna_usp_code; columna_length; columna_id; columna_particle_size; columna_temperature; columna_flowrate; tiempo_muerto; score
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;3,21343E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;4,50497E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;6,51086E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;3,31089E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;1,21712E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;2,69963E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;1,00762E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;1,77578E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;8,08993E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;1,98792E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;1,25044E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;7,38116E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;2,06974E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;1,63274E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;3,25591E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;1,7723E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;4,82356E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;2,54313E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;2,50612E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;9,21682E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;4,8943E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;6,19711E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;2,37378E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;5,86162E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;1,52662E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;4,78597E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;9,99576E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;4,59861E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;1,81599E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;2,07211E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;1,71604E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;5,10278E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;2,16386E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;3,16654E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;2,62724E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;3,75228E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;6,60977E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;3,41338E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;1,32876E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;1,21219E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;1,62769E+16
Fatty Acyls (CHEMONTID:0003909); None; None; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;550;4;275625;4,2008E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;350;25;441;4,76933E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;350;3;735;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,71488E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,65303E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,79223E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,74106E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,6496E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,61875E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;16;1378125;1,64383E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;15;147;1,64836E+15
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; Waters Atlantis Premier BEH Z-HILIC; column.usp.code_L122;1000;21;17;400;17;1,29706E+16;1,72471E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Agilent InfinityLab Poroshell 120 HILIC-Z (Peek-lined); column.usp.code_L114;500;21;27;300;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;450;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;500;21;50;300;12;91875;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;1000;21;50;400;15;147;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;1000;21;50;400;2;11025;0
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; None; HILICON iHILIC-(P) Classic-HILIC-PEEK; column.usp.code_L122;1000;21;50;400;12;18375;0
Fatty Acyls (CHEMONTID:0003909); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;1,01561E+16
Fatty Acyls (CHEMONTID:0003909); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;1,3227E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;2,33987E+16
Fatty Acyls (CHEMONTID:0003909); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;7,78731E+15
Dithiins (CHEMONTID:0002055); eluent.1.h2o 0; None; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1500;20;17;300;4;7,5E+15;0
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; eluent.2.meoh 0; Waters XBridge C18; column.usp.code_L1;500;21;35;300;2;55125;0
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;3,68222E+16
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;8,17562E+15
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;8,17562E+15
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;10;17;500;3;1,66667E+15;0
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;0
Phenanthrenes and derivatives (CHEMONTID:0000025); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;9,43491E+15
Phenanthrenes and derivatives (CHEMONTID:0000025); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;9,43491E+15
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;6,39266E+15
Phenanthrenes and derivatives (CHEMONTID:0000025); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;4,51223E+16
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;3;735;7,79871E+14
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;9,80392E+15;2,05686E+15;17;380;24;8,95845E+14;7,1161E+14
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters Symmetry C18; column.usp.code_L1;1000;21;2,93911E+15;3,88E+16;3,37957E+15;6,76412E+15;8,06521E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Synergi Hydro-RP; column.usp.code_L1;1500;20;40;300;5;6;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH Shield RP18; column.usp.code_L1;1000;21;17;300;6;3675;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Luna Omega Polar C18; column.usp.code_L1;1000;21;16;400;5;441;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Luna Omega Polar C18; column.usp.code_L1;1000;21;16;400;5;441;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Luna C18; column.usp.code_L1;1500;46;30;250;5;3,174E+16;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; 0; column.usp.code_0;500;5;27;350;1;625;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; 0; column.usp.code_0;1000;5;27;450;15;8,33333E+15;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco SUPELCOSIL LC-C18; column.usp.code_L1;2500;46;50;400;10;2645;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH Shield RP18; column.usp.code_L1;1500;21;17;400;4;8,26875E+15;7,72364E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Thermo Scientific Hypersil GOLD; column.usp.code_L1;11375;21;19;400;4;6,50076E+15;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Agilent ZORBAX Eclipse XDB-C18; column.usp.code_L1;1000;21;18;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;9,15692E+14
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Agilent InfinityLab Poroshell 120 EC-C18; column.usp.code_L1;1000;30;27;250;4;1125;7,67608E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Phenomenex Kinetex PFP; column.usp.code_L43;1000;46;50;450;6;1,76333E+16;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; 0; column.usp.code_0;1500;21;26;400;35;945;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; 0; column.usp.code_0;1500;21;26;400;35;945;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;650;4;55125;7,84953E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;6,17673E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;8,37738E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;6,58845E+14
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Phenomenex Synergi Polar-RP; column.usp.code_L11;1000;10;1000;400;4;125;9,76753E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Phenomenex Synergi Polar-RP; column.usp.code_L11;1000;10;1000;400;4;125;1,04199E+16
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;10;17;500;3;1,66667E+15;7,363E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;10;17;500;3;1,66667E+15;5,8057E+15
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;0
Isoflavonoids (CHEMONTID:0002506); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Isoflavonoids (CHEMONTID:0002506); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;1,13868E+16
